trees,depth,min_samples_split,min_samples_leaf,variables,samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
30,30,2,8,0.6,0.8,285.133,108.686,56.928,81.711,69.3,42.813,46.741,46.1,44.718,49.818,83.1948,0.0259669947624207
30,50,2,8,0.6,0.8,282.702,108.875,56.419,82.782,66.817,43.01,46.345,45.982,44.065,50.363,82.736,0.025802698135376
30,None,2,8,0.6,0.8,285.49,109.29,57.175,81.836,68.822,40.883,46.608,47,45.145,51.104,83.3353,0.0260559511184692
50,10,2,8,0.6,0.8,285.613,109.333,56.32,83.492,67.954,42.071,44.569,46.036,43.335,49.194,82.7917,0.0412786030769348
50,30,2,8,0.6,0.8,287.812,108.634,57.084,82.395,68.082,40.898,45.436,46.013,44.152,49.823,83.0329,0.041063437461853
50,50,2,8,0.6,0.8,285.254,108.827,56.581,82.532,68.822,41.149,45.961,45.77,44.274,49.696,82.8866,0.0412147212028503
50,None,2,8,0.6,0.8,285.179,109.084,56.956,81.689,66.9,41.08,46.353,45.033,43.968,50.338,82.658,0.0414146447181702
100,10,2,8,0.6,0.8,283.146,108.344,56.472,82.216,67.848,41.172,45.018,45.35,43.788,49.395,82.2749,0.0792906260490418
100,30,2,8,0.6,0.8,283.645,108.279,56.777,82.621,66.553,41.106,45.458,45.277,43.628,49.412,82.2756,0.0794088864326477
100,50,2,8,0.6,0.8,284.23,108.591,56.531,83.632,68.79,40.79,45.16,44.797,43.401,48.821,82.4743,0.0792730474472046
100,None,2,8,0.6,0.8,284.245,109.467,56.617,83.468,67.978,42.124,45.51,44.946,44.554,50.082,82.8991,0.0795406436920166
10,10,4,8,0.6,0.8,287.794,110.728,58.369,84.852,69.166,44.317,46.89,51.039,45.586,52.27,85.1011,0.0105820298194885
10,30,4,8,0.6,0.8,282.955,105.874,57.756,83.201,68.427,42.937,47.094,48.895,46.62,52.789,83.6548,0.0103989195823669
10,50,4,8,0.6,0.8,282.986,109.416,57.81,86.957,69.134,42.47,48.236,50.727,46.199,53.157,84.7092,0.0103805661201477
10,None,4,8,0.6,0.8,285.19,111.026,58.658,84.18,69.304,43.268,48.814,48.96,46.686,52.75,84.8836,0.0106028580665588
30,10,4,8,0.6,0.8,283.192,108.925,57.155,85.558,69.076,42.095,46.121,45.05,44.293,50.281,83.1746,0.0256247329711914
30,30,4,8,0.6,0.8,287.925,109.192,56.929,83.918,68.872,40.956,46.282,45.607,44.66,49.527,83.3868,0.0258864855766296
30,50,4,8,0.6,0.8,287.03,109.932,57.5,85.539,67.692,41.083,46.65,45.698,44.235,50.873,83.6232,0.02586585521698
30,None,4,8,0.6,0.8,284.308,110.104,56.755,81.719,68.842,42.074,46.501,45.969,43.392,49.972,82.9636,0.0257927870750427
50,10,4,8,0.6,0.8,286.291,109.388,56.864,82.642,68.584,41.33,45.907,45.587,43.505,48.484,82.8582,0.0411808228492737
50,30,4,8,0.6,0.8,284.6,108.903,56.266,82.568,67.252,41.206,45.192,45.506,43.816,49.772,82.5081,0.0409002232551575
50,50,4,8,0.6,0.8,284.231,107.968,56.646,82.421,68.674,40.775,45.595,45.582,44.437,50.118,82.6447,0.041258807182312
50,None,4,8,0.6,0.8,285.327,109.215,56.543,83.181,67.05,41.517,46.354,45.606,43.828,48.953,82.7574,0.0410702514648438
100,10,4,8,0.6,0.8,283.779,108.835,56.1,83.309,68.036,40.978,45.684,45.123,43.995,49.22,82.5059,0.0800123381614685
100,30,4,8,0.6,0.8,285.695,108.59,56.664,83.057,67.842,41.538,45.831,44.878,43.481,48.871,82.6447,0.0808832454681397
100,50,4,8,0.6,0.8,283.204,109.257,56.466,83.587,68.252,41.601,45.794,45.23,43.541,49.369,82.6301,0.0816397166252136
100,None,4,8,0.6,0.8,283.772,108.807,56.424,82.348,68.025,41.855,45.272,44.986,44.5,49.01,82.4999,0.0825004839897156
10,10,6,8,0.6,0.8,285.874,110.927,59.041,86.465,71.709,43.618,48.416,49.378,46.262,51.851,85.3541,0.0107963395118713
10,30,6,8,0.6,0.8,282.985,110.716,58.158,84.94,70.821,43.918,47.765,49.929,45.439,52.949,84.762,0.0107577252388
10,50,6,8,0.6,0.8,286.001,109.128,57.692,83.327,71.229,44.572,47.306,47.884,46.01,53.125,84.6274,0.0110411190986633
10,None,6,8,0.6,0.8,291.09,108.321,58.238,81.696,75.316,44.039,47.679,49.795,45.117,54.708,85.5999,0.0107948899269104
30,10,6,8,0.6,0.8,283.19,108.605,57.038,84.228,65.481,41.451,46.501,46.445,44.068,49.756,82.6763,0.0267333984375
30,30,6,8,0.6,0.8,284.229,109.345,57.036,81.78,69.199,41.499,45.805,46.519,44.291,50.912,83.0615,0.026585795879364
30,50,6,8,0.6,0.8,283.258,110.231,57.059,85.221,64.494,41.36,46.177,45.823,44.149,49.823,82.7595,0.0267434763908386
30,None,6,8,0.6,0.8,285.779,109.306,57.189,84.091,68.06,42.076,45.375,46.149,43.49,49.129,83.0644,0.0270007514953613
50,10,6,8,0.6,0.8,286.009,107.998,57.187,83.033,67.827,41.557,45.546,45.993,43.76,49.791,82.8701,0.043081591129303
50,30,6,8,0.6,0.8,283.8,108.399,56.622,84.436,68.179,41.796,44.98,45.249,43.56,49.353,82.6374,0.0428110790252686
50,50,6,8,0.6,0.8,282.972,108.968,56.591,81.127,67.835,40.392,45.901,45.641,44.38,49.244,82.3051,0.0431802201271057
50,None,6,8,0.6,0.8,286.736,108.441,56.575,82.215,68.302,42.573,45.613,45.552,43.199,49.07,82.8276,0.0430670976638794
100,10,6,8,0.6,0.8,283.369,109.712,56.919,83.227,66.941,40.974,45.989,45.28,43.7,49.058,82.5169,0.075840060710907
100,30,6,8,0.6,0.8,283.063,108.422,56.701,82.253,67.702,40.957,45.399,44.969,43.359,49.901,82.2726,0.0763067626953125
100,50,6,8,0.6,0.8,283.829,108.944,56.607,82.931,67.482,41.166,45.82,45.477,44.016,49.068,82.534,0.0789769196510315
100,None,6,8,0.6,0.8,284.568,109.295,56.528,83.212,66.675,41.412,44.89,45.121,43.168,49.187,82.4056,0.0796661162376404
10,10,8,8,0.6,0.8,284.688,109.945,57.223,86.309,69.454,43.424,46.835,48.017,44.629,51.98,84.2504,0.010695698261261
10,30,8,8,0.6,0.8,283.051,111.017,57.96,87.047,73.108,43.149,48.563,49.41,48.013,53.593,85.4911,0.0103111863136292
10,50,8,8,0.6,0.8,282.846,109.175,58.821,79.305,73.538,43.083,46.812,48.82,45.014,54.021,84.1435,0.0104086947441101
10,None,8,8,0.6,0.8,285.895,113.847,58.623,86.403,69.794,42.013,48.015,47.101,46.592,52.78,85.1063,0.0106847047805786
30,10,8,8,0.6,0.8,286.053,107.353,56.742,84.511,67.85,41.749,46.117,45.795,44.956,51.33,83.2456,0.0255749988555908
30,30,8,8,0.6,0.8,281.37,108.284,56.619,84.086,66.906,43.341,46.79,45.527,45.38,50.146,82.8449,0.025904393196106
30,50,8,8,0.6,0.8,284.11,108.721,56.299,81.888,68.194,41.848,46.347,46.419,44.366,50.723,82.8915,0.0259764099121094
30,None,8,8,0.6,0.8,284.117,109.458,57.033,83.193,67.355,41.33,45.811,46.188,44.274,50.156,82.8915,0.0257232284545898
50,10,8,8,0.6,0.8,282.709,109.979,56.831,82.41,67.148,40.976,45.65,45.708,43.693,49.834,82.4938,0.0412491345405579
50,30,8,8,0.6,0.8,284.522,110.157,56.964,82.035,68.067,41.279,46.147,46.497,43.825,50.351,82.9844,0.041217839717865
50,50,8,8,0.6,0.8,284.486,108.848,57.092,81.871,68.296,41.384,45.197,45.518,44.045,49.155,82.5892,0.0411067032814026
50,None,8,8,0.6,0.8,282.72,109.301,56.949,80.951,69.327,41.808,46.365,45.921,44.349,50.236,82.7927,0.0414520955085754
100,10,8,8,0.6,0.8,285.011,108.734,56.734,82.286,68.238,40.901,45.134,45.228,43.348,48.851,82.4465,0.0794785189628601
100,30,8,8,0.6,0.8,285.35,108.604,56.219,81.941,67.615,41.191,44.944,44.75,43.617,49.69,82.3921,0.0792024540901184
100,50,8,8,0.6,0.8,285.518,108.817,56.496,83.152,67.736,41.214,45.389,45.095,43.385,49.153,82.5955,0.0794040012359619
100,None,8,8,0.6,0.8,285.642,108.164,56.636,82.871,67.623,41.166,45.894,45.733,43.84,49.034,82.6603,0.0798431491851807
10,10,2,1,0.8,0.8,275.612,79.704,43.189,59.641,48.564,33.446,32.494,35.013,31.159,43.342,68.2164,0.0110059762001038
10,30,2,1,0.8,0.8,275.978,80.696,44.222,57.773,54.255,32.328,31.976,33.223,32.557,42.424,68.5432,0.0110635757446289
10,50,2,1,0.8,0.8,276.714,81.317,43.302,60.03,51.109,31.963,33.676,35.068,31.686,42.028,68.6893,0.0112803316116333
10,None,2,1,0.8,0.8,271.265,79.96,43.403,60.12,53.509,32.153,32.57,33.127,31.659,43.302,68.1068,0.0111083388328552
30,10,2,1,0.8,0.8,273.891,79.442,42.64,61.132,49.243,30.521,30.818,31.122,30.626,39.989,66.9424,0.027867329120636
30,30,2,1,0.8,0.8,275.897,78.404,42.441,58.966,48.893,30.474,30.879,31.853,29.465,39.627,66.6899,0.0276632809638977
30,50,2,1,0.8,0.8,273.475,78.585,41.502,58.549,48.648,30.537,30.668,31.854,30.019,39.446,66.3283,0.0278847646713257
30,None,2,1,0.8,0.8,272.72,79.657,42.747,60.665,49.893,29.888,30.515,31.55,30.333,39.976,66.7944,0.0278628087043762
50,10,2,1,0.8,0.8,274.218,79.721,42.45,58.338,47.316,29.855,30.335,31.062,30.66,39.817,66.3772,0.0448518967628479
50,30,2,1,0.8,0.8,270.216,78.532,41.832,57.68,48.286,29.891,29.953,31.109,30.657,40.27,65.8426,0.0450971221923828
50,50,2,1,0.8,0.8,274.46,79.042,41.661,58.722,48.316,29.751,29.838,31.109,30.181,39.114,66.2194,0.0453569054603577
50,None,2,1,0.8,0.8,274.707,78.585,41.799,57.94,49.556,29.634,30.257,30.996,30.447,40.352,66.4273,0.0454833030700684
100,10,2,1,0.8,0.8,273.803,78.935,41.603,58.191,48.822,29.634,29.676,30.867,30.225,39.258,66.1014,0.0887464904785156
100,30,2,1,0.8,0.8,274.286,78.351,41.757,59.441,48.352,29.477,29.938,31.002,29.911,39.629,66.2144,0.089912633895874
100,50,2,1,0.8,0.8,272.528,78.375,41.813,59.502,48.207,29.51,29.925,30.554,29.969,39.319,65.9702,0.0888043189048767
100,None,2,1,0.8,0.8,272.165,78.798,41.53,58.5,49.266,29.463,30.062,30.873,29.88,39.749,66.0286,0.0818790149688721
10,10,4,1,0.8,0.8,281.991,82.986,44.388,61.955,53.479,33.153,35.062,35.156,33.453,41.544,70.3167,0.0106400728225708
10,30,4,1,0.8,0.8,274.57,83.209,44.835,66.059,53.846,33.615,33.726,34.987,32.402,44.051,70.13,0.0111280369758606
10,50,4,1,0.8,0.8,265.496,78.13,45.038,60.282,53.73,33.025,34.338,33.739,32.543,44.67,68.0991,0.0109730768203735
10,None,4,1,0.8,0.8,270.486,80.784,44.91,62.293,52.863,31.854,34.532,34.372,33.292,43.979,68.9365,0.0110016751289368
30,10,4,1,0.8,0.8,278.091,80.593,43.37,61.542,51.298,31.501,32.606,32.83,31.303,41.32,68.4454,0.0276218199729919
30,30,4,1,0.8,0.8,272.181,79.066,43.941,59.217,52.046,30.226,31.464,32.607,31.14,41.831,67.3719,0.0276084804534912
30,50,4,1,0.8,0.8,277.364,79.896,43.339,60.658,48.531,31.136,32.721,32.987,30.823,40.394,67.7849,0.0273790001869202
30,None,4,1,0.8,0.8,272.508,79.974,44.499,61.562,50.433,31.07,32.384,32.677,30.408,40.848,67.6363,0.0277370309829712
50,10,4,1,0.8,0.8,274.981,81.027,43.653,60.161,51.136,30.649,31.245,32.49,30.812,40.53,67.6684,0.0441224813461304
50,30,4,1,0.8,0.8,274.055,79.422,43.748,60.789,49.844,30.92,31.442,32.266,30.852,39.89,67.3228,0.0439494681358337
50,50,4,1,0.8,0.8,272.589,81.037,44.052,62.65,50.238,30.671,31.933,32.459,31.117,41.264,67.801,0.0441209316253662
50,None,4,1,0.8,0.8,272.752,80.143,43.613,59.516,50.052,29.839,31.584,32.173,30.877,40.265,67.0814,0.0442542171478272
100,10,4,1,0.8,0.8,274.187,80.447,43.789,59.719,50.013,29.72,31.623,31.948,30.449,40.49,67.2385,0.084941828250885
100,30,4,1,0.8,0.8,272.011,79.971,43.38,60.112,51.162,30.226,31.937,32.207,30.738,39.304,67.1048,0.0853152275085449
100,50,4,1,0.8,0.8,272.989,80.868,43.441,60.857,49.493,29.957,31.791,32.419,30.165,40.134,67.2114,0.0852891135215759
100,None,4,1,0.8,0.8,272.454,80.299,43.302,60.47,49.208,30.274,31.892,32.245,30.525,40.3,67.0969,0.0855913186073303
10,10,6,1,0.8,0.8,272.108,86.891,46.534,65.762,60.866,33.436,36.258,35.99,33.251,46.277,71.7373,0.0110621023178101
10,30,6,1,0.8,0.8,279.801,86.527,47.367,63.227,54.998,32.886,34.834,36.141,34.446,45.576,71.5803,0.0109189510345459
10,50,6,1,0.8,0.8,266.276,83.994,45.743,62.437,54.541,33.188,34.693,36.49,34.17,44.692,69.6224,0.0109058117866516
10,None,6,1,0.8,0.8,271.746,83.86,47.085,63.592,54.821,34.358,36.322,34.452,34.39,46.148,70.6774,0.0111064839363098
30,10,6,1,0.8,0.8,274.124,83.682,46.164,62.286,53.028,31.338,33.855,34.372,32.009,42.425,69.3283,0.0272706747055054
30,30,6,1,0.8,0.8,271.406,84.749,45.285,63.559,52.372,31.027,34.175,33.909,32.223,42.538,69.1243,0.0275482439994812
30,50,6,1,0.8,0.8,276.57,83.072,45.626,64.202,53.073,31.595,33.913,34.604,32.068,41.851,69.6574,0.0277904582023621
30,None,6,1,0.8,0.8,277.776,83.811,45.73,63.3,51.68,31.173,33.776,33.681,32.443,43.702,69.7072,0.0277151679992676
50,10,6,1,0.8,0.8,274.241,83.057,45.51,63.385,51.602,31.465,33.333,34.425,32.068,41.497,69.0583,0.0445124888420105
50,30,6,1,0.8,0.8,275.678,84.056,45.141,62.842,53.251,31.184,33.888,34.491,32.073,42.723,69.5327,0.0446839094161987
50,50,6,1,0.8,0.8,274.711,83.842,45.442,62.299,52.134,31.772,32.967,33.993,31.726,42.219,69.1105,0.0446787285804749
50,None,6,1,0.8,0.8,272.109,83.301,45.696,63.128,51.828,31.326,33.505,33.687,31.752,41.628,68.796,0.0450292539596558
100,10,6,1,0.8,0.8,273.803,83.644,45.601,62.662,51.539,30.883,33.126,33.661,31.995,42.207,68.9121,0.0870776653289795
100,30,6,1,0.8,0.8,272.132,83.522,45.43,63.651,51.963,31.234,33.355,33.504,31.748,41.91,68.8449,0.0871515226364136
100,50,6,1,0.8,0.8,274.92,83.408,45.162,63.306,52.162,30.946,33.105,33.619,31.532,41.602,68.9762,0.0877562642097473
100,None,6,1,0.8,0.8,275.841,83.789,45.412,62.335,52.616,30.802,32.938,33.546,31.407,42.002,69.0688,0.0887261152267456
10,10,8,1,0.8,0.8,274.357,87.888,48.366,67.825,57.746,34.055,36.559,37.525,35.18,48.875,72.8376,0.0112460136413574
10,30,8,1,0.8,0.8,273.029,91.61,48.67,63.985,54.907,33.895,36.819,38.325,33.926,45.859,72.1025,0.0112029647827148
10,50,8,1,0.8,0.8,269.235,86.076,48.508,68.45,56.102,33.566,36.664,38.017,35.622,49.529,72.1769,0.0114213156700134
10,None,8,1,0.8,0.8,281.159,88.383,48.35,68.647,56.051,34.482,37.427,37.777,36.221,47.947,73.6444,0.0112604665756226
30,10,8,1,0.8,0.8,273.538,87.625,47.068,67.326,54.164,31.668,35.268,36.382,33.227,44.274,71.054,0.0281679391860962
30,30,8,1,0.8,0.8,276.946,87.086,48.527,66.101,54.306,31.442,35.354,36.089,33.924,44.842,71.4617,0.0280029988288879
30,50,8,1,0.8,0.8,278.929,89.375,48.32,65.746,55.482,32.459,35.488,36.353,33.381,44.74,72.0273,0.0281785130500793
30,None,8,1,0.8,0.8,276.106,86.289,47.848,65.174,56.165,32.345,35.085,35.606,32.706,44.804,71.2128,0.0283050966262817
50,10,8,1,0.8,0.8,276.453,87.285,47.732,64.801,53.615,31.669,35.239,35.408,32.59,44.617,70.9409,0.0448058176040649
50,30,8,1,0.8,0.8,277.124,86.355,47.864,65.898,54.38,31.592,34.392,35.381,33.167,43.444,70.9597,0.045057053565979
50,50,8,1,0.8,0.8,277.467,87.659,47.74,65.973,53.117,31.71,35.299,35.513,32.809,45.364,71.2651,0.0449527263641357
50,None,8,1,0.8,0.8,273.369,87.298,47.436,64.601,54.292,31.386,34.955,35.705,32.898,44.431,70.6371,0.0428558468818665
100,10,8,1,0.8,0.8,275.268,86.783,47.824,65.896,53.1,31.678,34.492,35.458,32.752,43.399,70.665,0.0793374967575073
100,30,8,1,0.8,0.8,278.15,86.426,47.576,66.092,54.399,31.908,34.962,35.176,32.739,43.592,71.102,0.0814154767990112
100,50,8,1,0.8,0.8,275.433,86.334,47.111,64.997,53.428,31.304,34.768,35.311,32.475,43.594,70.4755,0.0833567762374878
100,None,8,1,0.8,0.8,273.604,86.529,47.63,65.153,53.48,31.594,34.728,35.548,32.762,43.955,70.4983,0.0837775182723999
10,10,2,2,0.8,0.8,273.472,87.412,47.322,61.898,54.883,31.593,34.715,36.141,34.296,45.706,70.7438,0.0109625005722046
10,30,2,2,0.8,0.8,271.256,86.084,47.627,61.756,57.158,32.608,35.773,35.801,34.487,43.266,70.5816,0.0111003684997559
10,50,2,2,0.8,0.8,271.207,84.679,48.019,65.488,54.437,33.425,35.146,36.167,34.587,44.866,70.8021,0.0109137368202209
10,None,2,2,0.8,0.8,275.274,89.483,47.774,66.378,55.368,32.502,34.556,37.821,32.84,45.186,71.7182,0.0109159684181213
30,10,2,2,0.8,0.8,276.536,84.575,46.379,61.677,55.422,30.541,33.605,34.391,31.285,43.701,69.8112,0.0274981260299683
30,30,2,2,0.8,0.8,272.108,84.884,46.722,62.142,54.036,30.44,33.349,34.976,31.985,41.682,69.2324,0.0275162220001221
30,50,2,2,0.8,0.8,269.894,85.68,46.102,62.861,53.696,30.359,34.114,34.103,31.91,42.802,69.1521,0.0273597359657288
30,None,2,2,0.8,0.8,271.812,85.029,46.732,62.551,53.215,31.3,32.779,34.109,31.486,41.96,69.0973,0.0274884581565857
50,10,2,2,0.8,0.8,272.181,83.377,46.101,62.373,54.209,30.209,33.095,34.203,31.067,42.991,68.9806,0.0440658736228943
50,30,2,2,0.8,0.8,273.776,84.906,46.378,63.432,52.497,31.009,33.43,33.869,31.548,42.519,69.3364,0.0438685584068298
50,50,2,2,0.8,0.8,274.243,84.377,46.807,62.877,51.095,30.512,33.093,34.365,31.655,41.844,69.0868,0.0440988349914551
50,None,2,2,0.8,0.8,274.159,83.886,46.085,62.483,52.034,30.72,33.307,33.851,31.567,42.428,69.052,0.0441792416572571
100,10,2,2,0.8,0.8,272.403,84.182,46.418,62.125,53.062,30.187,33.365,33.515,31.331,41.739,68.8327,0.0848938226699829
100,30,2,2,0.8,0.8,273.666,83.645,46.404,63.61,52.012,30.311,32.797,33.368,31.144,42.1,68.9057,0.0850667214393616
100,50,2,2,0.8,0.8,272.282,84.876,46.285,62.723,52.061,29.849,32.78,33.793,30.826,41.736,68.7211,0.0853017020225525
100,None,2,2,0.8,0.8,273.061,84.99,46.023,63.167,52.419,30.381,33.156,33.841,31.084,41.827,68.9949,0.0857748889923096
10,10,4,2,0.8,0.8,274.93,87.476,48.193,64.429,55.673,33.236,35.384,36.403,33.042,43.547,71.2313,0.0112240958213806
10,30,4,2,0.8,0.8,274.318,85.408,48.203,62.415,55.196,33.728,35.745,35.713,34.057,45.808,71.0591,0.0110138654708862
10,50,4,2,0.8,0.8,276.322,85.026,47.673,63.688,53.994,31.587,34.81,35.766,33.226,46.162,70.8254,0.0109965682029724
10,None,4,2,0.8,0.8,280.662,85.76,47.783,67.04,56.406,32.986,34.649,36.02,32.948,43.887,71.8141,0.0112197470664978
30,10,4,2,0.8,0.8,272.213,83.497,46.162,63.22,54.849,30.766,33.151,34.764,33.055,42.228,69.3905,0.0275389528274536
30,30,4,2,0.8,0.8,273.236,83.573,46.047,64.092,54.658,31.062,33.879,34.332,31.619,42.551,69.5049,0.0278156733512878
30,50,4,2,0.8,0.8,273.231,85.86,46.752,62.24,52.714,31.386,33.622,34.175,31.245,43.014,69.4239,0.0278674459457397
30,None,4,2,0.8,0.8,274.051,84.162,47.207,64.445,52.718,31.118,33.989,33.61,31.717,42.869,69.5886,0.0278967928886414
50,10,4,2,0.8,0.8,271.909,84.774,46.598,63.299,53.126,30.679,32.766,34.055,31.546,42.038,69.079,0.0448426365852356
50,30,4,2,0.8,0.8,273.839,84.062,46.431,63.676,52.821,30.451,33.439,33.855,31.368,41.298,69.124,0.0450826287269592
50,50,4,2,0.8,0.8,271.3,84.166,46.228,63.41,54.246,30.641,33.39,33.836,31.565,41.023,68.9805,0.0448877096176147
50,None,4,2,0.8,0.8,274.593,83.965,46.623,63.499,51.072,31.218,33.127,34.165,31.408,43.126,69.2796,0.0460879945755005
100,10,4,2,0.8,0.8,274.577,84.772,46.164,63.296,52.288,30.43,32.782,33.308,30.929,42.5,69.1046,0.0886683988571167
100,30,4,2,0.8,0.8,274.557,83.844,46.034,62.892,52.237,30.572,32.759,33.953,31.345,41.796,68.9989,0.0885799813270569
100,50,4,2,0.8,0.8,270.702,83.788,46.22,63.91,51.905,30.294,32.727,33.639,31.23,41.343,68.5758,0.0851606702804565
100,None,4,2,0.8,0.8,272.298,84.042,46.162,62.497,52.482,30.382,32.782,33.936,31.221,42.2,68.8002,0.0807975912094116
10,10,6,2,0.8,0.8,281.184,87.098,49.483,65.652,56.941,32.513,35.493,36.08,33.296,45.153,72.2893,0.0105238580703735
10,30,6,2,0.8,0.8,273.161,87.577,49.308,63.889,55.234,32.793,36.165,37.526,33.379,46.658,71.569,0.0109226107597351
10,50,6,2,0.8,0.8,270.861,86.251,48.712,63.204,54.893,32.896,35.911,36.856,34.468,47.659,71.1711,0.0111092352867126
10,None,6,2,0.8,0.8,276.365,86.976,48.661,65.011,55.093,33.58,35.124,37.312,33.797,44.604,71.6523,0.010905032157898
30,10,6,2,0.8,0.8,275.087,86.785,47.619,64.404,53.547,31.589,34.771,35.084,32.547,43.923,70.5356,0.0273192477226257
30,30,6,2,0.8,0.8,273.97,86.365,47.932,64.174,53.383,31.377,33.849,34.733,32.371,43.738,70.1892,0.0271882557868958
30,50,6,2,0.8,0.8,273.952,86.445,47.42,64.037,55.851,30.663,34.1,35.344,32.669,43.389,70.387,0.0273369789123535
30,None,6,2,0.8,0.8,274.986,85.298,47.575,63.912,54.298,31.426,34.598,34.738,32.828,44.278,70.3937,0.0274578022956848
50,10,6,2,0.8,0.8,274.331,86.785,48.053,64.378,55.807,30.958,34.068,35.198,31.805,42.992,70.4375,0.043467743396759
50,30,6,2,0.8,0.8,272.679,86.247,47.466,64.61,53.226,30.677,34.065,34.596,31.885,44.054,69.9505,0.0435716724395752
50,50,6,2,0.8,0.8,274.548,86.922,47.298,62.656,54.589,31.166,34.039,35.151,32.368,42.471,70.1208,0.0434645819664001
50,None,6,2,0.8,0.8,275.393,87.12,47.508,63.034,54.107,30.958,34.203,34.482,32.685,41.859,70.1349,0.0434491086006165
100,10,6,2,0.8,0.8,272.595,86.842,47.61,64.312,54.194,30.588,33.811,34.531,31.665,42.739,69.8887,0.0839732336997986
100,30,6,2,0.8,0.8,275.105,86.429,47.536,64.305,53.829,30.381,33.806,34.302,31.408,42.162,69.9263,0.0838746070861816
100,50,6,2,0.8,0.8,274.629,86.341,47.389,63.587,53.773,30.449,33.463,34.584,31.751,42.862,69.8828,0.0837701487541199
100,None,6,2,0.8,0.8,273.036,86.277,47.176,64.11,53.251,30.339,34.055,34.12,32.109,42.781,69.7254,0.0852643537521362
10,10,8,2,0.8,0.8,270.427,89.509,50.133,67.68,57.156,34.886,36.15,37.58,35.872,45.652,72.5045,0.0109616231918335
10,30,8,2,0.8,0.8,277.798,92.433,50.704,67.126,56.047,33.429,36.954,37.239,34.356,48.487,73.4573,0.0110974311828613
10,50,8,2,0.8,0.8,274.487,88.023,50.656,65.994,55.632,33.725,37.17,38.352,34.65,45.286,72.3975,0.0108947706222534
10,None,8,2,0.8,0.8,275.252,89.686,50.271,68.436,54.902,33.246,38.701,37.486,36.568,45.782,73.033,0.010985050201416
30,10,8,2,0.8,0.8,277.147,88.858,49.068,66.059,56.68,31.553,35.883,36.349,32.994,44.002,71.8593,0.0274257731437683
30,30,8,2,0.8,0.8,277.787,88.595,49.214,67.112,54.654,32.108,35.886,35.52,33.455,45.096,71.9427,0.0273996376991272
30,50,8,2,0.8,0.8,277.773,90.617,49.215,65.776,54.683,31.284,35.354,35.847,33.038,44.93,71.8517,0.027307333946228
30,None,8,2,0.8,0.8,274.005,89.385,49.321,66.826,56.485,31.565,35.781,36.305,32.656,43.94,71.6269,0.0275627017021179
50,10,8,2,0.8,0.8,277.064,89.423,49.041,64.884,56.391,31.553,35.005,35.896,32.532,44.761,71.655,0.0441022825241089
50,30,8,2,0.8,0.8,270.829,88.66,49.072,65.751,53.994,31.05,35.437,35.608,33.339,43.632,70.7372,0.0439789462089539
50,50,8,2,0.8,0.8,272.457,88.167,49.444,65.313,55.096,31.536,34.999,35.547,33.168,44.12,70.9847,0.0441069769859314
50,None,8,2,0.8,0.8,273.468,88.336,49.568,66.902,54.428,30.906,35.26,36.025,33.321,45.489,71.3703,0.0444293284416199
100,10,8,2,0.8,0.8,275.476,89.018,49.167,65.346,53.777,30.944,34.89,35.82,32.314,43.039,70.9791,0.0857769393920898
100,30,8,2,0.8,0.8,274.611,89.204,48.657,65.273,55.429,30.748,34.804,35.69,32.698,44.505,71.1619,0.08639892578125
100,50,8,2,0.8,0.8,275.062,89.447,49.045,65.844,54.511,31.171,34.95,35.791,33.143,43.602,71.2566,0.0861630940437317
100,None,8,2,0.8,0.8,274.056,88.895,49.137,66.312,53.415,30.701,34.896,35.45,32.786,44.052,70.97,0.0822039985656738
10,10,2,4,0.8,0.8,270.216,93.661,51.392,71.199,56.486,34.656,40.848,38.082,37.445,49.69,74.3675,0.0106823086738586
10,30,2,4,0.8,0.8,275.988,95.152,51.808,71.322,57.081,34.765,38.887,37.858,35.519,48.453,74.6833,0.0103545379638672
10,50,2,4,0.8,0.8,278.274,95.536,51.39,71.429,57.872,34.311,40.256,39.222,35.53,48.15,75.197,0.0103247284889221
10,None,2,4,0.8,0.8,275.318,93.477,51.607,70.097,57.551,35.743,38.658,38.613,36.578,46.823,74.4465,0.0107044100761414
