n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
10,None,8,2,0.4,0.4,70.49100000000001,45.144999999999996,36.568,43.101,43.664,35.43000000000001,40.337,45.889,57.172000000000004,51.543000000000006,46.934000000000005,0.012341289520263672
30,10,8,2,0.4,0.4,67.771,44.77499999999999,35.658,41.466,41.903999999999996,34.011,39.040000000000006,44.97,55.616,47.80500000000001,45.3016,0.02592391014099121
30,30,8,2,0.4,0.4,67.89200000000001,43.648,36.397,42.20400000000001,42.56,33.682,38.65599999999999,45.010000000000005,54.849000000000004,47.395999999999994,45.229400000000005,0.026239254474639893
30,50,8,2,0.4,0.4,67.86600000000001,44.074000000000005,36.144999999999996,41.152,42.492,33.958000000000006,37.89,45.536,55.176,48.411,45.27,0.026921648979187012
30,None,8,2,0.4,0.4,67.922,44.849000000000004,35.831,42.288,42.163,33.835,38.56999999999999,44.93000000000001,55.224000000000004,47.403,45.3015,0.027132511138916016
50,10,8,2,0.4,0.4,67.828,44.650999999999996,34.974000000000004,41.665,42.465,33.63099999999999,38.037,44.57899999999999,54.67299999999999,47.507999999999996,45.001099999999994,0.04297156572341919
50,30,8,2,0.4,0.4,68.697,44.113,35.179,41.342999999999996,42.038,34.007,38.134,44.869,55.048,47.304,45.0732,0.042691471576690676
50,50,8,2,0.4,0.4,66.84400000000001,44.23400000000001,35.63700000000001,41.279,41.988,34.318,37.602999999999994,44.36399999999999,55.81600000000001,47.608999999999995,44.9692,0.04292406558990478
50,None,8,2,0.4,0.4,67.59899999999999,43.779999999999994,35.214000000000006,41.315999999999995,42.14900000000001,34.351000000000006,38.044,44.591,55.903000000000006,47.069,45.0016,0.04310890197753906
100,10,8,2,0.4,0.4,67.17199999999998,44.187,35.03699999999999,40.983999999999995,41.903999999999996,33.922,37.938,44.666000000000004,54.88599999999999,46.41700000000001,44.711299999999994,0.08502719402313233
100,30,8,2,0.4,0.4,66.925,43.861,34.684999999999995,41.01800000000001,41.354,34.291000000000004,38.271,44.795,55.072,47.44799999999999,44.772000000000006,0.08284898042678833
100,50,8,2,0.4,0.4,66.59200000000001,43.803000000000004,35.067,41.38,41.367,33.592,37.551,44.340999999999994,55.074,46.91,44.5677,0.08304387331008911
100,None,8,2,0.4,0.4,67.023,43.647,34.809000000000005,40.864000000000004,41.455999999999996,34.267,37.983999999999995,44.46499999999999,55.010000000000005,47.001,44.65259999999999,0.0830218529701233
10,10,2,4,0.4,0.4,69.00500000000002,46.948,37.813,44.47500000000001,43.355,36.837,42.425,47.892,61.18799999999999,50.641,48.057900000000004,0.01090604543685913
